key,value
1874,00904399161
1875,00078024115
1876,00904565261
1877,00143988125
1878,00009770901
1879,63459054128
1880,00173049800
1881,00430075227
1882,61958070101
1883,00603385621
1884,00555076202
1885,00121475210
1886,00781613694
1887,00046110281
1888,00182027124
1889,55390046001
1890,52268080005
1891,00409116202
1892,00054873525
1893,00904770418
1894,62584071301
1895,00536337701
1896,61570030031
1897,60505018500
1898,00002411260
1899,51655007924
1900,00182055489
1901,68094019361
1902,00173023044
1903,00007413920
1904,59075061530
1905,00074606202
1906,51079008220
1907,00003010150
1908,63323013210
1909,00074915701
1910,00591083960
1911,49281038215
1912,66689036430
1913,00487980130
1914,61314001601
1915,19810000790
1916,50458055110
1917,00409492134
1918,51079052220
1919,24208046325
1920,00009000602
1921,00409234632
1922,00029485220
1923,68850001001
1924,00173094755
1925,46287001401
1926,62161000334
1927,00007401020
1928,00781144113
1929,00006340617
1930,00228249710
1931,00378720001
1932,00781570192
1933,51285069702
1934,00069153041
1935,59762024603
1936,54569102500
1937,00121067304
1938,00002850101
1939,51672126403
1940,00093310793
1941,63323024710
1942,11509021265
1943,55390000501
1944,00065064725
1945,00009076502
1946,00168032630
1947,68084027801
1948,66220020730
1949,00074258702
1950,00409158302
1951,67066000501
1952,00078001633
1953,60505265400
1954,00456402063
1955,63459040401
1956,00247120004
1957,59762372802
1958,51079007320
1959,00067033062
1960,00555080802
1961,00713013512
1962,17270072101
1963,57664027408
1964,63323061603
1965,51079097320
1966,00074612390
1967,00182070389
1968,51079087220
1969,00008499002
1970,00121064610
1971,10019002803
1972,00378447201
1973,64980010401
1974,79511050204
1975,25021011210
1976,63323026201
1977,00032449201
1978,61703040841
1979,00131181067
1980,00009513502
1981,10019001303
1982,00245008011
1983,58063070510
1984,50419051106
1985,00072254006
1986,54627050230
1987,00310027839
1988,00087607005
1989,00904600161
1990,49884060036
1991,00409212288
1992,00074372301
1993,00074606211
1994,63323031510
1995,00597004724
1996,00074491023
1997,00078010305
1998,10019005561
1999,00766147010
2000,64894080550
2001,55390056605
2002,00641243645
2003,54162050001
2004,51285075402
2005,00074131701
2006,68094020462
2007,00049052083
2008,53489055201
2009,00310030050
2010,51672126705
2011,54569040401
2012,00087120213
2013,00173095396
2014,00536138912
2015,50458059601
2016,00091440123
2017,54569105100
2018,00074663734
2019,00182013801
2020,51079058001
2021,00131541070
2022,00338105102
2023,51079032730
2024,00517040525
2025,00009003101
2026,00049318030
2027,00007447120
2028,00378015601
2029,00074438220
2030,61113045158
2031,00091415060
2032,00085113601
2033,50383081016
2034,00054872425
2035,00904208560
2036,00703450204
2037,00781210301
2038,00032420511
2039,51079028220
2040,00074212202
2041,51079095120
2042,00406990762
2043,00071201223
2044,11098003005
2045,00074118069
2046,55390011405
2047,51079078720
2048,51079095220
2049,00048113013
2050,00074410401
2051,58016074000
2052,50111032501
2053,00071015723
2054,00078035105
2055,50383063550
2056,50458030101
2057,00078012606
2058,00087665001
2059,51079073420
2060,50383082316
2061,17478028712
2062,00052010730
2063,49502069703
2064,54569384900
2065,00071307513
2066,00338500341
2067,00472128416
2068,67618015001
2069,17191003500
2070,00641149535
2071,50474059240
2072,00409317801
2073,00409651049
2074,00074724803
2075,00555059001
2076,00067033322
2077,00009085608
2078,00409771503
2079,00677000301
2080,00641227741
2081,00641607325
2082,00173038701
2083,00436094616
2084,49884067314
2085,10019001617
2086,51079081020
2087,00074176201
2088,51079043520
2089,00025273231
2090,00074909332
2091,00054000725
2092,00065401303
2093,00338070948
2094,10939011801
2095,50111030801
2096,63481020516
2097,00944049101
2098,00009513503
2099,00006362050
2100,00517460525
2101,00173024956
2102,68084004411
2103,00310032165
2104,39822904501
2105,10019095601
2106,00591084501
2107,00182168189
2108,00083005932
2109,00603137859
2110,00004694003
2111,00029321013
2112,00206845216
2113,00258368890
2114,00029321213
2115,00074427501
2116,00591048701
2117,00472500360
2118,00173013555
2119,49281000610
2120,00023916332
2121,00054858516
2122,59676034001
2123,00904385561
2124,00049155066
2125,00078033184
2126,00904292461
2127,17478071012
2128,51079007020
2129,00054818025
2130,00781183801
2131,10135033063
2132,00071080340
2133,50458030510
2134,00054449625
2135,00013258691
2136,00264310511
2137,00904125061
2138,00186109239
2139,00677084601
2140,51079022120
2141,63323002101
2142,10019002902
2143,00078036815
2144,00256015201
2145,68180020203
2146,37000002104
2147,00472008216
2148,74300000300
2149,00005197067
2150,00054022463
2151,00364737672
2152,00409131701
2153,24385080701
2154,59676030301
2155,54569527900
2156,43825010201
2157,51079008320
2158,00006057362
2159,00006382210
2160,51079037520
2161,50242006401
2162,54643582000
2163,00173046400
2164,12496075701
2165,00074382611
2166,00641039425
2167,50242004413
2168,51079012220
2169,00083380104
2170,00078049561
2171,10148010200
2172,00258362501
2173,00998020215
2174,12136000910
2175,00172496058
2176,13551050105
2177,00378002801
2178,00093075601
2179,00182074767
2180,18860067870
2181,00049053028
2182,00121177505
2183,00409665305
2184,53303009030
2185,54868248901
2186,49999016850
2187,00054873725
2188,00083002730
2189,00054858224
2190,60432054760
2191,54092018980
2192,00677178110
2193,24090047188
2194,00469760040
2195,00409468823
2196,00310020137
2197,66860090203
2198,00517101025
2199,52544047030
2200,00173072100
2201,00182616840
2202,49281080083
2203,50458022115
2204,00904027760
2205,00173024256
2206,00003196701
2207,00075062160
2208,00087036503
2209,00338003003
2210,00065064435
2211,00168008031
2212,00264196210
2213,08881200441
2214,00555061214
2215,51672125902
2216,00409648201
2217,00004026249
2218,00054017613
2219,00536252525
2220,00338004903
2221,50458003705
2222,08290003528
2223,63323031461
2224,00006473900
2225,67286081203
2226,63323037601
2227,00078035806
2228,00002445485
2229,00641040025
2230,00006353750
2231,51079006720
2232,00003515406
2233,00456261490
2234,00472037015
2235,00006382310
2236,00378622001
2237,65483011607
2238,00074492134
2239,00054413025
2240,24208055555
2241,00074010304
2242,55390016210
2243,51079068520
2244,00045064265
2245,00074724101
2246,00378911293
2247,00168001531
2248,52544014926
2249,00015710328
2250,00781103410
2251,00054830125
2252,00641061025
2253,00071023724
2254,00168020437
2255,00149075215
2256,00591577710
2257,00517234010
2258,00472037115
2259,00409339732
2260,00054856304
2261,52959058605
2262,49281024010
2263,00074307331
2264,00093947753
2265,00007315613
2266,00054023755
2267,00034234003
2268,58768088115
2269,63323051610
2270,60258015101
2271,00591319301
2272,61553019648
2273,55390005401
2274,00145150405
2275,11026263804
2276,59762503201
2277,63459010001
2278,60258011130
2279,00074492834
2280,00121176130
2281,00065039602
2282,00781320695
2283,51079063020
2284,54868459500
2285,00338050748
2286,10939086311
2287,00472032126
2288,00904521735
2289,54569463100
2290,00093117201
2291,00002871501
2292,00054859511
2293,00045025301
2294,00074176230
2295,00132010803
2296,00186429100
2297,51079063120
2298,59676056101
2299,00074612290
2300,10267146501
2301,61958060101
2302,00185077130
2303,00034051425
2304,00338114703
2305,51079089101
2306,00299383528
2307,00310027539
2308,00904567861
2309,00074568113
2310,59741030912
2311,57480030001
2312,00409130431
2313,00173004535
2314,00173093308
2315,00172428010
2316,00781711455
2317,00074630413
2318,60793011501
2319,00083260901
2320,00087058011
2321,00781197101
2322,49502068524
2323,00008084199
2324,59676010101
2325,00300364101
2326,00045065910
2327,00015050301
2328,60505260400
2329,51079002320
2330,00074455211
2331,57480043401
2332,00024225304
2333,00395200391
2334,63323022930
2335,51079027920
2336,08290002191
2337,00168004046
2338,17478020020
2339,33332000801
2340,44087081808
2341,54868277600
2342,54569124700
2343,00206885416
2344,00083006130
2345,00074126102
2346,00024123305
2347,61314065625
2348,10019001501
2349,23360015250
2350,00088120806
2351,00074233326
2352,00071101268
2353,48102000811
2354,00093748520
2355,00121063810
2356,51079053120
2357,24208073501
2358,10019003783
2359,49999026728
2360,00536468301
2361,58177000111
2362,65649030303
2363,00007414020
2364,10019028001
2365,00003224011
2366,24208079062
2367,00517571025
2368,63824000840
2369,00172375473
2370,00904782231
2371,00078010901
2372,00126008802
2373,00074206605
2374,55513003904
2375,52015008001
2376,00054819316
2377,00065041435
2378,00009037301
2379,58914015575
2380,00009311602
2381,00173046002
2382,00074334603
2383,00766146010
2384,00364290861
2385,00074230401
2386,00007489320
2387,44206043605
2388,00074704101
2389,45802073232
2390,00087057202
2391,67386051151
2392,00182178989
2393,00026285570
2394,51285003893
2395,00074180001
2396,49281086052
2397,00093312301
2398,24385013395
2399,00172433110
2400,00065008515
2401,00472173803
2402,00338004303
2403,49452760002
2404,00536119001
2405,00004196301
2406,55370088408
2407,00074621702
2408,08489800001
2409,00032102301
2410,00087607311
2411,00083006230
2412,60793058110
2413,52959067430
2414,00074117830
2415,00028007201
2416,58160083501
2417,51079012420
2418,00044101101
2419,00406112101
2420,00338114403
2421,00049342041
2422,59911587001
2423,68084007001
2424,00004592001
2425,58177022204
2426,00015050541
2427,51079000320
2428,55390060020
2429,00074132305
2430,87701083336
2431,49281037215
2432,00501410507
2433,00074712611
2434,00338008904
2435,00008413901
2436,00338001701
2437,00067094915
2438,51079032220
2439,00074420101
2440,51079045120
2441,00597003234
2442,51079051820
2443,00135019502
2444,00517293025
2445,51079020520
2446,55390050002
2447,00024135301
2448,58914050056
2449,62584025901
2450,00205530594
2451,00310028339
2452,00168007011
2453,00168004631
2454,00703095603
2455,00409419701
2456,59572010201
2457,00781144213
2458,00228206710
2459,00085117902
2460,00168001431
2461,00517857510
2462,00074567304
2463,00006011731
2464,00074377804
2465,00024115510
2466,00078012706
2467,00006073528
2468,59572030250
2469,54868503400
2470,00006487600
2471,00168000580
2472,00078049471
2473,59011010010
2474,00173042400
2475,60793020505
2476,00338049102
2477,61570017261
2478,00456064416
2479,15127020017
2480,17478010112
2481,00065027105
2482,00008417704
2483,00003196601
2484,00469325010
2485,59075059415
2486,51079060520
2487,00338068704
2488,00026858188
2489,00087611142
2490,00009361702
2491,13310011907
2492,00944270007
2493,00904399061
2494,00007489120
2495,00074127332
2496,00026431202
2497,59730560101
2498,00409176230
2499,10019002805
2500,60793011701
2501,00149075202
2502,00472075516
2503,00186045028
2504,00430002324
2505,00049343526
2506,51079037420
2507,00173056900
2508,00093017456
2509,00574704512
2510,15456098004
2511,67386071155
2512,00703841104
2513,00054317644
2514,62037087201
2515,00406055262
2516,51079076708
2517,00186580030
2518,54868349200
2519,00009011312
2520,52959053614
2521,00074454102
2522,00472038045
2523,00078018203
2524,57844091401
2525,00517155025
2526,51672126302
2527,00766150010
2528,50222026006
2529,58406068316
2530,00143987310
2531,48102000735
2532,63459050430
2533,52959040250
2534,50458030104
2535,67286417701
2536,00074364103
2537,00074347303
2538,55390014710
2539,62856058230
2540,63739024610
2541,50458033001
2542,00168002135
2543,00597006761
2544,00087003901
2545,63323026801
2546,00186109005
2547,00015300220
2548,59075063010
2549,63739026915
2550,00536454410
2551,00071035024
2552,54569532200
2553,00115703301
2554,54569191701
2555,00409233610
2556,00409488810
2557,00071053040
2558,67457021501
2559,59075059215
2560,00409317802
2561,51079027820
2562,11980021105
2563,59762502601
2564,66479024725
2565,50474059540
2566,00781320495
2567,00031867412
2568,51660078401
2569,00075008200
2570,60505083404
2571,00087040203
2572,00378912498
2573,00517460125
2574,49281029110
2575,00002416530
2576,00904041161
2577,00904582460
2578,62584014201
2579,00517003125
2580,63323028565
2581,54868365200
2582,60574411401
2583,00074333330
2584,00026851248
2585,50458031528
2586,00904322035
2587,11980046925
2588,00121059530
2589,00409386302
2590,00264310311
2591,00472037145
2592,00078027422
2593,00168005760
2594,51079054120
2595,00182055589
2596,63323038910
2597,00781340495
2598,00068050861
2599,11980077905
2600,50383017290
2601,00074228013
2602,00032192824
2603,00009005002
2604,00168001135
2605,00777512058
2606,00409152202
2607,00093026492
2608,00009361703
2609,00182864389
2610,61787006204
2611,49884046565
2612,59390018650
2613,00087081943
2614,00005460923
2615,10019016312
2616,00003083050
2617,00049343041
2618,00641092825
2619,62701080001
2620,59676030201
2621,00172443510
2622,54868229700
2623,58406000201
2624,00009338201
2625,51479005530
2626,50458060228
2627,54569473400
2628,00015797020
2629,00074488710
2630,24208027715
2631,54569288100
2632,59148000216
2633,17478071110
2634,45802075930
2635,00574711212
2636,58406005030
2637,61553074004
2638,00078032306
2639,00517420125
2640,00031067364
2641,00169008181
2642,67457021102
2643,00186502031
2644,00409910420
2645,00023218105
2646,10019017644
2647,00074401390
2648,52054033010
2649,54868416700
2650,51079097520
2651,00054315440
2652,49643013801
2653,00338917791
2654,00173066200
2655,00074437805
2656,00904525530
2657,00182008601
2658,63256020005
2659,00264190955
2660,00004196401
2661,66582041428
2662,00904567661
2663,00536480101
2664,00074318301
2665,00054319446
2666,00469087202
2667,00074567102
2668,00004001823
2669,00054335050
2670,00363069338
2671,00074227811
2672,00143147501
2673,00338067504
2674,00143145801
2675,00049350079
2676,00078017905
2677,00046037406
2678,00044182712
2679,00069098030
2680,55513022101
2681,00245009101
2682,00026851448
2683,17317038904
2684,00074443705
2685,00409909431
2686,00703352403
2687,00173019892
2688,00062543001
2689,51079080720
2690,00006027731
2691,51079048120
2692,00703514001
2693,58177088601
2694,00310028039
2695,00472040015
2696,00002411733
2697,00024230110
2698,49884094174
2699,00338102141
2700,00002411633
2701,00703441211
2702,00009509101
2703,00517037510
2704,00004025001
2705,00703507937
2706,00409955810
2707,00078018001
2708,00409379501
2709,00517760425
2710,00074007402
2711,24208075060
2712,39822061501
2713,00069582043
2714,49281086010
2715,00781104801
2716,24208036705
2717,63323017302
2718,00115191101
2719,54092000401
2720,54569241100
2721,54569198900
2722,00078035906
2723,00004200278
2724,59730420301
2725,68387029330
2726,61703020431
2727,00006057354
2728,58016066890
2729,00731040106
2730,00781100813
2731,00998020815
2732,00003085222
2733,00456320563
2734,50474059440
2735,00456201063
2736,63323018001
2737,53014083572
2738,63653133203
2739,00054873325
2740,00004007901
2741,61314004475
2742,00071170316
2743,00781317414
2744,00078034905
2745,54092025390
2746,00074614309
2747,00054007928
2748,00264958720
2749,74312000660
2750,00006074961
2751,51079027720
2752,00781178501
2753,00173044902
2754,00781197501
2755,00185019301
2756,00002897101
2757,60793010401
2758,64679093602
2759,00088250033
2760,00003043730
2761,00025274234
2762,00172531210
2763,00071036940
2764,60793001114
2765,49884011701
2766,51079036430
2767,00074909431
2768,00574012174
2769,52268020001
2770,10019007002
2771,25208000202
2772,00536135012
2773,49281054505
2774,63304020301
2775,00206885216
2776,00338050941
2777,00143148401
2778,00456261263
2779,00093874101
2780,00186109039
2781,55390088010
2782,00281032608
2783,57706075423
2784,54569364400
2785,00173059500
2786,00781312495
2787,00173094955
2788,00409792337
2789,61314034202
2790,00536479901
2791,00172438310
2792,00310060060
2793,00054815624
2794,59746011209
2795,00008005910
2796,00085330601
2797,00002704001
2798,00074241512
2799,63323016101
2800,55513014801
2801,32909094503
2802,00186115002
2803,54569035301
2804,00487590101
2805,63323054031
2806,00074317801
2807,00049156066
2808,00168005960
2809,00004024648
2810,00904292061
2811,76329301205
2812,54092025290
2813,00172438210
2814,00591319872
2815,00074929613
2816,00008077102
2817,00409357701
2818,00009338901
2819,00078044905
2820,00054839224
2821,54569108800
2822,00338102341
2823,00054829725
2824,63323030656
2825,55390003310
2826,00008081401
2827,00165005441
2828,46287050030
2829,00074329406
2830,00075062280
2831,00904552461
2832,00074707013
2833,10019016301
2834,50458003605
2835,11098001001
2836,59762172001
2837,00245005301
2838,00781526664
2839,51079056520
2840,00456060010
2841,36000000124
2842,00245000331
2843,00206845455
2844,00182005301
2845,63323073101
2846,00143125401
2847,00071036240
2848,00081027255
2849,51284062022
2850,00074605713
2851,00173049400
2852,00338004501
2853,54569151300
2854,62584089701
2855,00555027102
2856,50111052901
2857,17714001110
2858,59762306003
2859,51079011620
2860,00149071001
2861,00409115170
2862,00046087221
2863,00078040215
2864,59310057920
2865,00364071605
2866,00173094556
2867,58768010002
2868,00258363801
2869,50419010511
2870,00186103301
2871,59148000813
2872,00409318201
2873,00703102030
2874,00186109205
2875,00004080285
2876,65473069701
2877,00998020415
2878,51079000720
2879,00186502228
2880,63323054201
2881,00034549006
2882,49281058905
2883,00054819216
2884,00024414260
2885,51479004115
2886,59730640101
2887,50458029515
2888,00003161112
2889,00008092681
2890,39822020501
2891,00075062403
2892,00029152722
2893,51079019120
2894,00029485121
2895,00703841101
2896,00085043104
2897,00338085104
2898,00172567310
2899,51079059820
2900,51079004120
2901,55289078860
2902,51079098620
2903,52544093102
2904,10139090510
2905,00026063203
2906,55887019190
2907,63323004401
2908,59390006717
2909,51079022220
2910,60432054660
2911,00026819636
2912,00006003220
2913,00054002821
2914,51079002720
2915,00115211101
2916,43068010202
2917,00025540134
2918,50458003305
2919,51079069020
2920,00003052411
2921,00472159591
2922,00026285548
2923,64455099394
2924,64019053825
2925,00008499020
2926,51991045757
2927,00015733912
2928,00904597661
2929,55390041010
2930,00121174410
2931,00074194063
2932,00074126130
2933,59148000235
2934,00228263111
2935,00591079601
2936,00065027510
2937,00002726601
2938,00168008930
2939,00173069100
2940,66591093142
2941,62584073301
2942,00409904202
2943,00008070401
2944,00310013039
2945,58177032418
2946,00904564061
2947,00074125801
2948,00009007301
2949,00517113001
2950,59011010320
2951,00777310402
2952,00597013560
2953,00409780922
2954,00781526564
2955,59338077510
2956,00168000380
2957,00006351903
2958,50458022001
2959,55390004501
2960,51079033230
2961,00048580501
2962,58468010002
2963,24208091019
2964,00172566410
2965,61553011841
2966,00409121201
2967,00004196201
2968,66553000401
2969,54868089801
2970,00023918703
2971,00378032701
2972,00378616001
2973,00006327516
2974,51991040516
2975,00083005232
2976,00024515010
2977,00149000705
2978,61703022321
2979,54162055007
2980,00074490234
2981,10019017844
2982,00173066400
2983,00172428610
2984,49281028605
2985,00093077198
2986,50458022304
2987,66479013619
2988,00591566101
2989,00054873925
2990,00052073110
2991,00054315540
2992,00409335601
2993,00065063136
2994,00087003231
2995,50242013460
2996,51248015001
2997,00186108839
2998,59075069181
2999,60976034647
3000,00409127332
3001,00006003121
3002,61570054120
3003,00225029515
3004,00053767006
3005,68516521402
3006,63481037710
3007,00456201001
3008,00597003112
3009,00172572810
3010,63010001030
3011,00555097102
3012,00004018401
3013,00245014701
3014,00781707787
3015,00004691106
3016,00536391801
3017,52959036100
3018,00087081843
3019,00002324030
3020,00083006132
3021,00338070341
3022,13533063402
3023,00143987201
3024,00074518211
3025,49281029810
3026,66993010702
3027,00904054460
3028,54092038101
3029,00603478221
3030,00071041724
3031,00067399842
3032,33332001101
3033,00009347501
3034,00555900942
3035,59676020101
3036,63004773101
3037,00085125902
3038,00007313116
3039,00591315901
3040,55289061401
3041,24208043405
3042,00039022311
3043,00186027613
3044,52604341601
3045,54569009300
3046,00002841501
3047,00065064305
3048,10019007587
3049,00046047399
3050,00071041813
3051,51672402301
3052,55390016010
3053,00008058107
3054,50458030611
3055,00300334601
3056,00024155001
3057,00054814622
3058,00075062301
3059,00258369090
3060,50962080060
3061,00093312701
3062,14789030002
3063,58160082011
3064,66758000802
3065,00074797308
3066,00083000730
3067,00338004304
3068,54569482400
3069,00029320713
3070,52604710403
3071,45802046564
3072,00574703612
3073,00006095228
3074,58063060050
3075,00024120006
3076,00089030710
3077,00085036207
3078,51079045620
3079,00456067299
3080,00173073500
3081,50111098601
3082,52544049401
3083,65649030141
3084,00469520230
3085,51079058820
3086,00802396216
3087,63739026110
3088,61570018601
3089,51672402201
3090,49452080001
3091,63323039810
3092,55390020401
3093,37205036374
3094,00004081095
3095,00009376103
3096,00032160280
3097,62584074601
3098,51079066820
3099,54569446601
3100,00069419068
3101,24208068615
3102,63323025803
3103,00023917705
3104,63323061401
3105,00121041910
3106,66213042316
3107,00555095202
3108,00006354120
3109,00766004548
3110,00003045051
3111,68084030401
3112,00071053523
3113,00173032188
3114,00574010777
3115,00998020615
3116,00006057143
3117,00075062161
3118,00074141005
3119,00173073001
3120,00168007938
3121,68084026701
3122,00009019016
3123,00054121842
3124,54738091301
3125,51079028120
3126,10019002804
3127,00003056902
3128,00364049690
3129,00574703412
3130,64764030115
3131,00048114013
3132,00008412501
3133,00597006861
3134,63323065210
3135,51079097220
3136,51079097020
3137,00641240341
3138,00703443411
3139,00904588861
3140,64980013009
3141,00168020160
3142,00013530117
3143,00641018025
3144,00009006412
3145,51079016320
3146,49884065001
3147,00054002025
3148,39822015101
3149,00338269175
3150,00143989701
3151,00078018003
3152,00065024620
3153,00338007704
3154,61553018352
3155,00089081521
3156,51079006820
3157,00310072025
3158,00003362312
3159,00781215901
3160,00327001105
3161,58468002001
3162,00003080110
3163,00781164413
3164,00472011720
3165,00054848616
3166,65649040130
3167,00143148001
3168,61570054002
3169,00002751001
3170,00002416502
3171,51672404709
3172,00004038039
3173,00062141101
3174,24208029525
3175,00998031105
3176,00006022761
3177,51927274200
3178,49281040015
3179,00083006332
3180,00409781124
3181,00517209625
3182,49281040010
3183,00049001483
3184,00019481604
3185,53746027101
3186,00074349201
3187,00777310533
3188,17478006235
3189,00007414120
3190,10019003539
3191,00065066505
3192,51079011820
3193,00781103213
3194,00555077002
3195,35356024832
3196,51079089520
3197,00186021003
3198,00115351101
3199,00641048225
3200,00703280403
3201,00904105561
3202,63010001027
3203,51079082020
3204,00245018101
3205,00071015523
3206,00006004368
3207,68084008601
3208,50458003405
3209,00078032705
3210,00172234560
3211,67457021720
3212,00169008281
3213,00409428201
3214,61924018808
3215,59148002150
3216,63459060010
3217,54569138500
3218,00067099012
3219,00487980125
3220,00338040903
3221,51079009020
3222,00056017675
3223,00074792201
3224,51079001520
3225,61748001211
3226,00185094098
3227,00003042950
3228,00054412925
3229,51079028020
3230,00008103008
3231,00006007131
3232,16500053504
3233,00168016230
3234,39822010001
3235,00338011704
3236,63653133202
3237,62856024541
3238,00186023503
3239,00406112201
3240,00054872525
3241,00904563161
3242,00168026615
3243,00074205105
3244,00338027203
3245,55390003110
3246,67253020110
3247,00591354060
3248,54569189502
3249,00071101441
3250,00013830304
3251,00245010450
3252,59772246302
3253,00024008401
3254,00517490125
3255,51079076820
3256,10147170007
3257,64764015105
3258,10122090212
3259,50458058010
3260,00409189001
3261,68084006501
3262,00074159304
3263,00006351935
3264,00006095128
3265,50242010039
3266,16837086012
3267,00009012101
3268,61958010101
3269,12870000102
3270,00004026501
3271,00300304613
3272,00065039605
3273,00904215461
3274,61570011156
3275,00054828104
3276,68516521102
3277,00009082501
3278,00173017855
3279,00039001910
3280,10019063002
3281,00074336811
3282,00904421813
3283,00085174701
3284,51079079420
3285,00002140701
3286,00093528401
3287,00007351920
3288,64764015104
3289,00046086699
3290,10019051002
3291,51079052920
3292,00517260225
3293,00409672903
3294,00186190601
3295,00069581043
3296,61379012005
3297,11980080103
3298,00904568461
3299,00472003616
3300,00338069104
3301,00378001801
3302,00338050741
3303,65649020175
3304,00003362412
3305,00006351936
3306,00024159601
3307,55289075130
3308,00074158302
3309,58468008001
3310,00009454102
3311,10019003473
3312,00456430008
3313,00074380611
3314,00078036545
3315,42023011410
3316,00085061305
3317,32909071503
3318,00173054700
3319,00015798120
3320,00781137113
3321,00039007810
3322,51079056620
3323,00364205101
3324,51079043620
3325,00015054841
3326,00054376950
3327,00121058104
3328,00093022290
3329,49938010230
3330,55390061320
3331,00054834525
3332,51079055271
3333,51079020220
3334,51672127406
3335,00182138167
3336,00008536002
3337,00548604525
3338,00009338102
3339,00187301220
3340,00300154111
3341,00078033931
3342,00078018325
3343,62856024641
3344,51079054320
3345,00054864816
3346,10019055302
3347,59676032004
3348,65473070509
3349,51079081320
3350,00074141204
3351,50458003505
3352,00093874001
3353,00173069700
3354,00054422125
3355,53905006504
3356,00300154430
3357,00172567410
3358,00087606313
3359,00173046500
3360,00409665106
3361,51672201502
3362,54569466100
3363,54092006301
3364,00023866505
3365,68084018301
3366,12496130602
3367,55390020910
3368,17314960001
3369,00121053205
3370,00185027101
3371,00409115902
3372,58468013001
3373,00044182310
3374,00186103201
3375,00032121201
3376,00338004902
3377,00245002322
3378,60793011601
3379,00536479301
3380,00049345019
3381,51079013020
3382,51079020120
3383,00456045801
3384,58177022211
3385,00310030011
3386,00168008130
3387,24208027507
3388,52152001902
3389,44206310110
3390,00517540205
3391,00904062960
3392,58468012001
3393,00409492834
3394,17314585102
3395,39822070602
3396,00781143813
3397,00472038115
3398,53014084261
3399,00172436310
3400,65473070401
3401,00062017512
3402,60505258700
3403,51079096620
3404,00074231660
3405,00206885516
3406,00069265041
3407,00029609039
3408,67767015101
3409,55390047510
3410,49669521303
3411,00395224391
3412,00093065801
3413,00258371101
3414,55390080901
3415,45802005535
3416,00409491134
3417,00006026706
3418,00087565041
3419,00004026001
3420,52544071601
3421,51479005520
3422,10019003372
3423,00074198530
3424,00002144401
3425,00013700112
3426,54162060002
3427,00026066430
3428,51672125802
3429,00641041025
3430,60976059871
3431,51079062485
3432,00264934155
3433,00054372144
3434,00008029501
3435,17478029111
3436,00904579461
3437,00338101102
3438,64116003906
3439,00781345295
3440,00074910420
3441,25021021350
3442,63010002770
3443,00168032608
3444,63395010105
3445,00409662502
3446,00054829816
3447,51079043720
3448,00087057007
3449,00469882030
3450,63323049089
3451,12547015012
3452,00172428510
3453,51079098020
3454,00703565301
3455,54569475100
3456,00044182610
3457,00409651001
3458,51079019020
3459,51672412401
3460,00378252093
3461,00006351659
3462,00378911693
3463,00409663734
3464,49884085692
3465,00004026349
3466,00456045963
3467,51079011520
3468,00078033706
3469,54569468300
3470,51479004704
3471,52152002002
3472,00310040260
3473,00173052600
3474,51079096020
3475,00781149731
3476,45802005435
3477,37205036174
3478,60977001701
3479,58914011110
3480,63323026965
3481,00173034447
3482,00085132801
3483,51079052420
3484,00069073166
3485,55390016110
3486,61703041807
3487,50474059140
3488,00338101741
3489,00904580961
3490,00062542637
3491,37205014472
3492,00005535960
3493,00245018201
3494,00062401002
3495,00037440101
3496,53905006501
3497,00186021503
3498,00245018001
3499,63323010510
3500,00052010630
3501,00536391301
3502,00008070402
3503,00074318813
3504,00418024510
3505,59011044225
3506,51079029420
3507,00168006060
3508,61314064725
3509,44206310101
3510,00591040701
3511,67546011132
3512,49281025051
3513,59676030401
3514,00338004938
3515,61451501507
3516,00015740520
3517,00046047181
3518,00378699789
3519,00071080540
3520,00149000905
3521,00062535101
3522,00310075139
3523,00998063006
3524,00173037835
3525,66302020603
3526,63323064907
3527,00052010590
3528,00074125830
3529,00472037045
3530,49281027183
3531,25010020515
3532,51079076220
3533,10019002710
3534,00006354114
3535,00904591361
3536,00409490234
3537,00029152611
3538,00008092303
3539,00409405201
3540,50458030201
3541,55045213405
3542,50111048303
3543,51079093020
3544,00409117630
3545,00093003901
3546,00083001630
3547,00071052740
3548,00034121030
3549,00029315913
3550,00310037951
3551,00069421030
3552,00173049900
3553,00430301015
3554,68220014015
3555,58016069000
3556,00049162030
3557,52604510001
3558,51079090620
3559,00032170801
3560,00026848858
3561,00075291502
3562,50458030503
3563,13533061803
3564,00766145010
3565,00085140201
3566,00046086881
3567,00904357161
3568,51079089920
3569,00703485211
3570,50458058601
3571,00406717162
3572,58468012601
3573,00054329450
3574,00074427701
3575,00713010113
3576,00904777261
3577,00002717510
3578,55390012210
3579,00054823301
3580,24208033005
3581,00172438110
3582,51079074220
3583,51079063220
3584,59075062510
3585,61314022605
3586,00045044804
3587,00029315818
3588,00591359360
3589,00074228831
3590,10432017002
3591,00074148402
3592,00310032520
3593,49502050001
3594,61553015311
3595,00002411560
3596,00007323211
3597,00015321230
3598,00006007228
3599,00406833062
3600,00009075801
3601,63323030201
3602,00085075604
3603,00034234019
3604,00703301513
3605,00206886002
3606,00024120301
3607,00054812025
3608,00338001702
3609,00054354563
3610,00472120006
3611,00088177749
3612,00074325503
3613,00121053005
3614,67919001101
3615,54868021500
3616,54868397600
3617,00781143713
3618,51079007220
3619,00078037366
3620,00049319028
3621,68084028401
3622,57844018701
