key,value
5125,7368
5126,7369
5127,7370
5128,7371
5129,7373
5130,7375
5131,7376
5132,7379
5133,7380
5134,7382
5135,7383
5136,7384
5137,7385
5138,7386
5139,7387
5140,7388
5141,7389
5142,7390
5143,7391
5144,7392
5145,7393
5146,7394
5147,7395
5148,7396
5149,7397
5150,7398
5151,7399
5152,7400
5153,7401
5154,7402
5155,7403
5156,7404
5157,7405
5158,7406
5159,7407
5160,7409
5161,7410
5162,7412
5163,7414
5164,7415
5165,7418
5166,7419
5167,7420
5168,7421
5169,7422
5170,7423
5171,7425
5172,7426
5173,7427
5174,7428
5175,7429
5176,7431
5177,7432
5178,7433
5179,7434
5180,7437
5181,7438
5182,7440
5183,7442
5184,7444
5185,7445
5186,7448
5187,7449
5188,7451
5189,7452
5190,7454
5191,7455
5192,7456
5193,7460
5194,7462
5195,7463
5196,7464
5197,7466
5198,7467
5199,7468
5200,7470
5201,7472
5202,7475
5203,7476
5204,7477
5205,7478
5206,7481
5207,7482
5208,7483
5209,7486
5210,7487
5211,7489
5212,7490
5213,7491
5214,7492
5215,7493
5216,7494
5217,7495
5218,7496
5219,7497
5220,7499
5221,7500
5222,7503
5223,7506
5224,7507
5225,7508
5226,7509
5227,7510
5228,7511
5229,7512
5230,7514
5231,7515
5232,7517
5233,7520
5234,7522
5235,7524
5236,7525
5237,7526
5238,7527
5239,7529
5240,7531
5241,7532
5242,7533
5243,7534
5244,7535
5245,7536
5246,7537
5247,7538
5248,7539
5249,7540
5250,7542
5251,7543
5252,7544
5253,7548
5254,7549
5255,7551
5256,7552
5257,7553
5258,7554
5259,7555
5260,7557
5261,7558
5262,7561
5263,7563
5264,7565
5265,7567
5266,7569
5267,7570
5268,7571
5269,7572
5270,7573
5271,7574
5272,7576
5273,7577
5274,7579
5275,7580
5276,7583
5277,7584
5278,7585
5279,7589
5280,7590
5281,7591
5282,7593
5283,7595
5284,7596
5285,7599
5286,7600
5287,7601
5288,7602
5289,7603
5290,7604
5291,7606
5292,7607
5293,7609
5294,7610
5295,7612
5296,7613
5297,7614
5298,7615
5299,7616
5300,7617
5301,7618
5302,7619
5303,7621
5304,7622
5305,7624
5306,7626
5307,7627
5308,7628
5309,7629
5310,7630
5311,7631
5312,7632
5313,7636
5314,7637
5315,7638
5316,7640
5317,7641
5318,7645
5319,7647
5320,7650
5321,7652
5322,7653
5323,7654
5324,7656
5325,7657
5326,7659
5327,7663
5328,7665
5329,7666
5330,7667
5331,7668
5332,7669
5333,7670
5334,7672
5335,7673
5336,7676
5337,7677
5338,7679
5339,7681
5340,7682
5341,7683
5342,7684
5343,7685
5344,7686
5345,7688
5346,7691
5347,7693
5348,7694
5349,7695
5350,7696
5351,7698
5352,7700
5353,7701
5354,7702
5355,7703
5356,7704
5357,7705
5358,7706
5359,7707
5360,7708
5361,7709
5362,7710
5363,7711
5364,7712
5365,7715
5366,7716
5367,7717
5368,7718
5369,7725
5370,7726
5371,7727
5372,7728
5373,7730
5374,7731
5375,7735
5376,7736
5377,7737
5378,7739
5379,7740
5380,7742
5381,7748
5382,7749
5383,7751
5384,7752
5385,7755
5386,7756
5387,7757
5388,7758
5389,7759
5390,7760
5391,7761
5392,7762
5393,7763
5394,7766
5395,7767
5396,7769
5397,7770
5398,7771
5399,7773
5400,7774
5401,7775
5402,7777
5403,7778
5404,7780
5405,7781
5406,7783
5407,7784
5408,7786
5409,7787
5410,7788
5411,7792
5412,7797
5413,7798
5414,7799
5415,7800
5416,7801
5417,7802
5418,7803
5419,7804
5420,7808
5421,7809
5422,7814
5423,7815
5424,7816
5425,7817
5426,7818
5427,7819
5428,7820
5429,7821
5430,7822
5431,7825
5432,7826
5433,7828
5434,7830
5435,7831
5436,7832
5437,7835
5438,7836
5439,7838
5440,7839
5441,7840
5442,7842
5443,7843
5444,7844
5445,7845
5446,7846
5447,7847
5448,7848
5449,7849
5450,7850
5451,7853
5452,7855
5453,7856
5454,7859
5455,7861
5456,7862
5457,7864
5458,7866
5459,7868
5460,7869
5461,7870
5462,7871
5463,7872
5464,7874
5465,7875
5466,7878
5467,7880
5468,7881
5469,7883
5470,7884
5471,7886
5472,7887
5473,7888
5474,7889
5475,7892
5476,7894
5477,7895
5478,7896
5479,7897
5480,7900
5481,7901
5482,7902
5483,7904
5484,7905
5485,7908
5486,7909
5487,7911
5488,7913
5489,7914
5490,7915
5491,7916
5492,7917
5493,7918
5494,7920
5495,7921
5496,7923
5497,7924
5498,7925
5499,7928
5500,7929
5501,7930
5502,7931
5503,7932
5504,7933
5505,7934
5506,7935
5507,7936
5508,7937
5509,7938
5510,7939
5511,7940
5512,7941
5513,7942
5514,7943
5515,7945
5516,7946
5517,7947
5518,7948
5519,7949
5520,7950
5521,7951
5522,7952
5523,7953
5524,7955
5525,7959
5526,7960
5527,7962
5528,7963
5529,7964
5530,7965
5531,7966
5532,7967
5533,7968
5534,7969
5535,7971
5536,7972
5537,7973
5538,7974
5539,7975
5540,7977
5541,7978
5542,7979
5543,7981
5544,7982
5545,7983
5546,7984
5547,7985
5548,7987
5549,7988
5550,7989
5551,7990
5552,7992
5553,7993
5554,7996
5555,7997
5556,7999
5557,8001
5558,8005
5559,8006
5560,8010
5561,8011
5562,8013
5563,8014
5564,8016
5565,8018
5566,8019
5567,8020
5568,8021
5569,8022
5570,8023
5571,8024
5572,8029
5573,8030
5574,8031
5575,8032
5576,8033
5577,8034
5578,8035
5579,8036
5580,8037
5581,8039
5582,8040
5583,8042
5584,8043
5585,8046
5586,8047
5587,8048
5588,8049
5589,8054
5590,8055
5591,8056
5592,8057
5593,8059
5594,8060
5595,8061
5596,8062
5597,8064
5598,8065
5599,8066
5600,8067
5601,8068
5602,8069
5603,8070
5604,8071
5605,8073
5606,8075
5607,8076
5608,8077
5609,8079
5610,8081
5611,8084
5612,8085
5613,8086
5614,8090
5615,8091
5616,8093
5617,8094
5618,8095
5619,8096
5620,8097
5621,8098
5622,8099
5623,8101
5624,8102
5625,8103
5626,8104
5627,8105
5628,8106
5629,8109
5630,8110
5631,8111
5632,8112
5633,8113
5634,8114
5635,8115
5636,8116
5637,8117
5638,8120
5639,8122
5640,8123
5641,8124
5642,8125
5643,8128
5644,8130
5645,8131
5646,8132
5647,8134
5648,8135
5649,8136
5650,8137
5651,8138
5652,8139
5653,8141
5654,8142
5655,8143
5656,8145
5657,8146
5658,8147
5659,8149
5660,8152
5661,8153
5662,8154
5663,8155
5664,8156
5665,8159
5666,8160
5667,8161
5668,8162
5669,8165
5670,8167
5671,8168
5672,8169
5673,8170
5674,8171
5675,8174
5676,8175
5677,8176
5678,8177
5679,8178
5680,8179
5681,8182
5682,8183
5683,8184
5684,8185
5685,8186
5686,8188
5687,8189
5688,8195
5689,8196
5690,8198
5691,8199
5692,8200
5693,8201
5694,8202
5695,8203
5696,8205
5697,8206
5698,8207
5699,8208
5700,8209
5701,8210
5702,8211
5703,8213
5704,8214
5705,8215
5706,8216
5707,8217
5708,8219
5709,8222
5710,8223
5711,8224
5712,8225
5713,8227
5714,8228
5715,8229
5716,8230
5717,8231
5718,8232
5719,8233
5720,8234
5721,8236
5722,8238
5723,8245
5724,8246
5725,8249
5726,8250
5727,8251
5728,8252
5729,8254
5730,8255
5731,8256
5732,8257
5733,8258
5734,8259
5735,8260
5736,8261
5737,8262
5738,8263
5739,8264
5740,8266
5741,8268
5742,8269
5743,8270
5744,8271
5745,8272
5746,8273
5747,8274
5748,8275
5749,8276
5750,8278
5751,8280
5752,8281
5753,8282
5754,8283
5755,8284
5756,8285
5757,8286
5758,8288
5759,8289
5760,8292
5761,8294
5762,8295
5763,8296
5764,8297
5765,8298
5766,8302
5767,8303
5768,8306
5769,8309
5770,8311
5771,8312
5772,8313
5773,8314
5774,8318
5775,8322
5776,8323
5777,8324
5778,8326
5779,8327
5780,8331
5781,8332
5782,8333
5783,8334
5784,8335
5785,8336
5786,8337
5787,8338
5788,8339
5789,8340
5790,8341
5791,8342
5792,8344
5793,8346
5794,8347
5795,8348
5796,8350
5797,8352
5798,8354
5799,8355
5800,8356
5801,8357
5802,8358
5803,8359
5804,8360
5805,8362
5806,8363
5807,8364
5808,8366
5809,8367
5810,8368
5811,8369
5812,8370
5813,8371
5814,8373
5815,8374
5816,8375
5817,8376
5818,8377
5819,8378
5820,8379
5821,8380
5822,8381
5823,8382
5824,8384
5825,8385
5826,8386
5827,8387
5828,8388
5829,8389
5830,8390
5831,8391
5832,8392
5833,8393
5834,8394
5835,8396
5836,8400
5837,8403
5838,8405
5839,8406
5840,8407
5841,8408
5842,8409
5843,8410
5844,8411
5845,8412
5846,8414
5847,8415
5848,8417
5849,8418
5850,8419
5851,8421
5852,8422
5853,8423
5854,8424
5855,8426
5856,8427
5857,8428
5858,8431
5859,8432
5860,8435
5861,8436
5862,8439
5863,8440
5864,8443
5865,8444
5866,8445
5867,8446
5868,8447
5869,8450
5870,8451
5871,8452
5872,8457
5873,8458
5874,8459
5875,8461
5876,8462
5877,8463
5878,8464
5879,8465
5880,8466
5881,8467
5882,8468
5883,8469
5884,8471
5885,8472
5886,8474
5887,8475
5888,8476
5889,8478
5890,8479
5891,8480
5892,8481
5893,8482
5894,8483
5895,8485
5896,8486
5897,8488
5898,8489
5899,8492
5900,8493
5901,8494
5902,8495
5903,8497
5904,8498
5905,8499
5906,8500
5907,8501
5908,8502
5909,8503
5910,8505
5911,8506
5912,8507
5913,8508
5914,8509
5915,8510
5916,8511
5917,8512
5918,8513
5919,8514
5920,8515
5921,8516
5922,8517
5923,8518
5924,8519
5925,8520
5926,8522
5927,8524
5928,8525
5929,8526
5930,8527
5931,8529
5932,8530
5933,8532
5934,8533
5935,8535
5936,8537
5937,8539
5938,8541
5939,8542
5940,8543
5941,8544
5942,8546
5943,8548
5944,8549
5945,8551
5946,8552
5947,8554
5948,8555
5949,8558
5950,8559
5951,8560
5952,8561
5953,8562
5954,8563
5955,8564
5956,8565
5957,8566
5958,8568
5959,8569
5960,8570
5961,8571
5962,8573
5963,8574
5964,8575
5965,8576
5966,8577
5967,8578
5968,8579
5969,8582
5970,8586
5971,8587
5972,8588
5973,8589
5974,8590
5975,8591
5976,8597
5977,8598
5978,8599
5979,8602
5980,8603
5981,8605
5982,8606
5983,8608
5984,8609
5985,8613
5986,8614
5987,8616
5988,8618
5989,8619
5990,8620
5991,8622
5992,8623
5993,8626
5994,8627
5995,8628
5996,8629
5997,8631
5998,8634
5999,8635
6000,8641
6001,8643
6002,8645
6003,8648
6004,8651
6005,8652
6006,8653
6007,8655
6008,8656
6009,8657
6010,8658
6011,8660
6012,8662
6013,8663
6014,8664
6015,8665
6016,8666
6017,8667
6018,8668
6019,8670
6020,8674
6021,8675
6022,8676
6023,8678
6024,8679
6025,8680
6026,8681
6027,8682
6028,8684
6029,8685
6030,8686
6031,8687
6032,8688
6033,8689
6034,8690
6035,8691
6036,8692
6037,8693
6038,8695
6039,8697
6040,8698
6041,8701
6042,8702
6043,8703
6044,8704
6045,8705
6046,8707
6047,8708
6048,8709
6049,8710
6050,8714
6051,8715
6052,8716
6053,8717
6054,8719
6055,8722
6056,8723
6057,8724
6058,8726
6059,8727
6060,8728
6061,8730
6062,8731
6063,8734
6064,8735
6065,8737
6066,8738
6067,8739
6068,8740
6069,8741
6070,8742
6071,8743
6072,8745
6073,8747
6074,8749
6075,8750
6076,8753
6077,8755
6078,8757
6079,8758
6080,8759
6081,8761
6082,8762
6083,8763
6084,8764
6085,8765
6086,8766
6087,8767
6088,8769
6089,8770
6090,8772
6091,8773
6092,8774
6093,8775
6094,8776
6095,8778
6096,8779
6097,8780
6098,8784
6099,8785
6100,8786
6101,8787
6102,8789
6103,8790
6104,8791
6105,8793
6106,8794
6107,8795
6108,8796
6109,8797
6110,8798
6111,8799
6112,8800
6113,8801
6114,8803
6115,8804
6116,8806
6117,8808
6118,8810
6119,8813
6120,8815
6121,8816
6122,8817
6123,8818
6124,8820
6125,8822
6126,8823
6127,8826
6128,8827
6129,8828
6130,8830
6131,8831
6132,8833
6133,8834
6134,8835
6135,8837
6136,8840
6137,8841
6138,8842
6139,8843
6140,8846
6141,8847
6142,8848
6143,8849
6144,8850
6145,8851
6146,8852
6147,8857
6148,8858
6149,8860
6150,8861
6151,8862
6152,8866
6153,8868
6154,8869
6155,8870
6156,8871
6157,8872
6158,8873
6159,8875
6160,8876
6161,8878
6162,8880
6163,8882
6164,8883
6165,8884
6166,8885
6167,8886
6168,8887
6169,8888
6170,8889
6171,8890
6172,8891
6173,8892
6174,8893
6175,8894
6176,8895
6177,8896
6178,8897
6179,8898
6180,8899
6181,8900
6182,8901
6183,8902
6184,8903
6185,8904
6186,8905
6187,8907
6188,8908
6189,8910
6190,8911
6191,8913
6192,8914
6193,8915
6194,8916
6195,8917
6196,8918
6197,8920
6198,8921
6199,8923
6200,8925
6201,8926
6202,8927
6203,8928
6204,8929
6205,8931
6206,8932
6207,8933
6208,8934
6209,8935
6210,8936
6211,8940
6212,8941
6213,8942
6214,8943
6215,8946
6216,8947
6217,8948
6218,8949
6219,8952
6220,8953
6221,8954
6222,8957
6223,8959
6224,8960
6225,8961
6226,8962
6227,8963
6228,8965
6229,8966
6230,8967
6231,8968
6232,8969
6233,8971
6234,8972
6235,8973
6236,8974
6237,8975
6238,8976
6239,8977
6240,8978
6241,8980
6242,8981
6243,8982
6244,8983
6245,8984
6246,8985
6247,8986
6248,8987
6249,8989
6250,8990
6251,8991
6252,8992
6253,8993
6254,8994
6255,8995
6256,8996
6257,8997
6258,8998
6259,8999
6260,9002
6261,9003
6262,9004
6263,9005
6264,9007
6265,9008
6266,9009
6267,9010
6268,9012
6269,9013
6270,9016
6271,9017
6272,9019
6273,9020
6274,9021
6275,9022
6276,9023
6277,9024
6278,9025
6279,9026
6280,9027
6281,9028
6282,9029
6283,9030
6284,9031
6285,9032
6286,9033
6287,9034
6288,9035
6289,9036
6290,9037
6291,9038
6292,9040
6293,9043
6294,9044
6295,9045
6296,9046
6297,9047
6298,9048
6299,9051
6300,9052
6301,9053
6302,9054
6303,9057
6304,9058
6305,9061
6306,9062
6307,9063
6308,9064
6309,9067
6310,9068
6311,9072
6312,9073
6313,9077
6314,9078
6315,9080
6316,9082
6317,9085
6318,9086
6319,9087
6320,9088
6321,9089
6322,9090
6323,9091
6324,9093
6325,9094
6326,9096
6327,9098
6328,9100
6329,9101
6330,9102
6331,9104
6332,9106
6333,9107
6334,9109
6335,9110
6336,9112
6337,9115
6338,9118
6339,9121
6340,9123
6341,9124
6342,9125
6343,9126
6344,9128
6345,9130
6346,9131
6347,9132
6348,9133
6349,9134
6350,9135
6351,9136
6352,9137
6353,9142
6354,9143
6355,9144
6356,9146
6357,9148
6358,9149
6359,9150
6360,9151
6361,9152
6362,9155
6363,9156
6364,9157
6365,9158
6366,9159
6367,9160
6368,9161
6369,9162
6370,9163
6371,9164
6372,9165
6373,9166
6374,9167
6375,9168
6376,9170
6377,9171
6378,9172
6379,9173
6380,9176
6381,9177
6382,9178
6383,9179
6384,9181
6385,9182
6386,9183
6387,9184
6388,9185
6389,9186
6390,9187
6391,9188
6392,9189
6393,9190
6394,9191
6395,9192
6396,9195
6397,9196
6398,9198
6399,9199
6400,9200
6401,9201
6402,9204
6403,9205
6404,9206
6405,9208
6406,9210
6407,9211
6408,9212
6409,9213
6410,9215
6411,9216
6412,9220
6413,9223
6414,9224
6415,9225
6416,9226
6417,9227
6418,9229
6419,9231
6420,9232
6421,9233
6422,9234
6423,9236
6424,9237
6425,9239
6426,9240
6427,9241
6428,9242
6429,9243
6430,9245
6431,9246
6432,9248
6433,9249
6434,9250
6435,9251
6436,9252
6437,9253
6438,9254
6439,9256
6440,9257
6441,9258
6442,9259
6443,9260
6444,9261
6445,9263
6446,9265
6447,9266
6448,9267
6449,9268
6450,9270
6451,9271
6452,9272
6453,9273
6454,9274
6455,9275
6456,9277
6457,9278
6458,9279
6459,9281
6460,9282
6461,9283
6462,9284
6463,9288
6464,9289
6465,9290
6466,9291
6467,9293
6468,9294
6469,9295
6470,9296
6471,9297
6472,9298
6473,9299
6474,9300
6475,9302
6476,9303
6477,9304
6478,9305
6479,9308
6480,9309
6481,9311
6482,9312
6483,9313
6484,9314
6485,9315
6486,9316
6487,9317
6488,9318
6489,9319
6490,9320
6491,9321
6492,9323
6493,9325
6494,9326
6495,9327
6496,9328
6497,9330
6498,9331
6499,9334
6500,9336
6501,9337
6502,9338
6503,9339
6504,9340
6505,9341
6506,9342
6507,9344
6508,9345
6509,9346
6510,9347
6511,9348
6512,9354
6513,9355
6514,9356
6515,9357
6516,9362
6517,9363
6518,9364
6519,9365
6520,9366
6521,9367
6522,9368
6523,9369
6524,9371
6525,9372
6526,9373
6527,9374
6528,9375
6529,9376
6530,9377
6531,9378
6532,9379
6533,9380
6534,9381
6535,9382
6536,9383
6537,9384
6538,9385
6539,9387
6540,9389
6541,9391
6542,9392
6543,9393
6544,9395
6545,9398
6546,9399
6547,9400
6548,9402
6549,9403
6550,9406
6551,9407
6552,9408
6553,9409
6554,9410
6555,9411
6556,9412
6557,9413
6558,9416
6559,9417
6560,9419
6561,9420
6562,9422
6563,9423
6564,9424
6565,9425
6566,9426
6567,9427
6568,9428
6569,9429
6570,9430
6571,9432
6572,9434
6573,9436
6574,9437
6575,9438
6576,9440
6577,9441
6578,9443
6579,9445
6580,9448
6581,9449
6582,9450
6583,9451
6584,9452
6585,9453
6586,9454
6587,9455
6588,9457
6589,9459
6590,9460
6591,9461
6592,9462
6593,9465
6594,9466
6595,9467
6596,9468
6597,9471
6598,9472
6599,9473
6600,9474
6601,9475
6602,9477
6603,9478
6604,9479
6605,9481
6606,9482
6607,9484
6608,9485
6609,9486
6610,9487
6611,9488
6612,9490
6613,9491
6614,9492
6615,9493
6616,9494
6617,9498
6618,9500
6619,9501
6620,9503
6621,9504
6622,9505
6623,9508
6624,9509
6625,9511
6626,9512
6627,9514
6628,9517
6629,9518
6630,9519
6631,9521
6632,9522
6633,9523
6634,9526
6635,9528
6636,9529
6637,9530
6638,9533
6639,9534
6640,9535
6641,9537
6642,9538
6643,9539
6644,9541
6645,9544
6646,9545
6647,9546
6648,9547
6649,9549
6650,9550
6651,9552
6652,9555
6653,9556
6654,9558
6655,9559
6656,9561
6657,9562
6658,9564
6659,9566
6660,9567
6661,9569
6662,9571
6663,9575
6664,9579
6665,9580
6666,9582
6667,9585
6668,9586
6669,9589
6670,9590
6671,9591
6672,9592
6673,9593
6674,9594
6675,9595
6676,9596
6677,9598
6678,9599
6679,9600
6680,9602
6681,9605
6682,9607
6683,9608
6684,9609
6685,9611
6686,9612
6687,9613
6688,9615
6689,9616
6690,9617
6691,9619
6692,9620
6693,9621
6694,9622
6695,9623
6696,9624
6697,9626
6698,9628
6699,9629
6700,9630
6701,9631
6702,9633
6703,9634
6704,9635
6705,9636
6706,9637
6707,9638
6708,9639
6709,9640
6710,9641
6711,9642
6712,9644
6713,9645
6714,9646
6715,9647
6716,9648
6717,9650
6718,9651
6719,9654
6720,9655
6721,9656
6722,9659
6723,9660
6724,9661
6725,9662
6726,9665
6727,9666
6728,9667
6729,9668
6730,9669
6731,9672
6732,9673
6733,9674
6734,9676
6735,9677
6736,9678
6737,9679
6738,9681
6739,9682
6740,9683
6741,9684
6742,9685
6743,9686
6744,9687
6745,9688
6746,9691
6747,9692
6748,9693
6749,9695
6750,9696
6751,9697
6752,9698
6753,9702
6754,9703
6755,9704
6756,9706
6757,9707
6758,9708
6759,9710
6760,9712
6761,9714
6762,9715
6763,9717
6764,9718
6765,9719
6766,9721
6767,9723
6768,9725
6769,9726
6770,9727
6771,9728
6772,9729
6773,9731
6774,9732
6775,9734
6776,9735
6777,9736
6778,9737
6779,9738
6780,9739
6781,9740
6782,9741
6783,9742
6784,9744
6785,9746
6786,9748
6787,9749
6788,9750
6789,9751
6790,9752
6791,9753
6792,9754
6793,9755
6794,9757
6795,9759
6796,9760
6797,9761
6798,9762
6799,9763
6800,9765
6801,9767
6802,9768
6803,9769
6804,9770
6805,9771
6806,9773
6807,9775
6808,9776
6809,9777
6810,9778
6811,9779
6812,9782
6813,9783
6814,9784
6815,9785
6816,9787
6817,9788
6818,9790
6819,9791
6820,9793
6821,9794
6822,9795
6823,9796
6824,9797
6825,9798
6826,9799
6827,9800
6828,9802
6829,9803
6830,9804
6831,9805
6832,9807
6833,9808
6834,9809
6835,9810
6836,9811
6837,9812
6838,9813
6839,9815
6840,9816
6841,9817
6842,9818
6843,9820
6844,9821
6845,9822
6846,9823
6847,9824
6848,9825
6849,9826
6850,9827
6851,9828
6852,9829
6853,9830
6854,9831
6855,9832
6856,9833
6857,9834
6858,9835
6859,9836
6860,9838
6861,9839
6862,9841
6863,9842
6864,9844
6865,9846
6866,9847
6867,9851
6868,9852
6869,9854
6870,9855
6871,9856
6872,9857
6873,9858
6874,9859
6875,9862
6876,9863
6877,9864
6878,9866
6879,9867
6880,9868
6881,9869
6882,9870
6883,9871
6884,9872
6885,9873
6886,9876
6887,9877
6888,9879
6889,9881
6890,9884
6891,9885
6892,9886
6893,9887
6894,9889
6895,9891
6896,9892
6897,9893
6898,9894
6899,9895
6900,9896
6901,9897
6902,9898
6903,9899
6904,9900
6905,9902
6906,9903
6907,9904
6908,9905
6909,9906
6910,9907
6911,9908
6912,9909
6913,9910
6914,9911
6915,9912
6916,9913
6917,9914
6918,9915
6919,9917
6920,9918
6921,9919
6922,9920
6923,9921
6924,9923
6925,9924
6926,9927
6927,9928
6928,9929
6929,9930
6930,9933
6931,9934
6932,9935
6933,9936
6934,9937
6935,9939
6936,9940
6937,9942
6938,9943
6939,9944
6940,9945
6941,9947
6942,9949
6943,9952
6944,9953
6945,9954
6946,9955
6947,9957
6948,9958
6949,9960
6950,9962
6951,9963
6952,9965
6953,9966
6954,9967
6955,9968
6956,9969
6957,9970
6958,9971
6959,9972
6960,9973
6961,9974
6962,9976
6963,9977
6964,9980
6965,9981
6966,9982
6967,9983
6968,9984
6969,9986
6970,9987
6971,9988
6972,9990
6973,9991
6974,9992
6975,9993
6976,9994
6977,9995
6978,9996
6979,9997
6980,9998
6981,9999
6982,10000
6983,10003
6984,10004
6985,10006
6986,10007
6987,10008
6988,10009
6989,10010
6990,10012
6991,10013
6992,10014
6993,10015
6994,10016
6995,10017
6996,10019
6997,10021
6998,10022
6999,10023
7000,10026
7001,10027
7002,10028
7003,10029
7004,10032
7005,10033
7006,10035
7007,10036
7008,10037
7009,10038
7010,10039
7011,10040
7012,10041
7013,10042
7014,10043
7015,10044
7016,10045
7017,10047
7018,10049
7019,10050
7020,10052
7021,10054
7022,10055
7023,10056
7024,10057
7025,10058
7026,10059
7027,10060
7028,10061
7029,10062
7030,10063
7031,10064
7032,10065
7033,10068
7034,10071
7035,10072
7036,10073
7037,10074
7038,10075
7039,10076
7040,10079
7041,10080
7042,10081
7043,10082
7044,10083
7045,10085
7046,10086
7047,10087
7048,10088
7049,10089
7050,10090
7051,10091
7052,10092
7053,10093
7054,10094
7055,10096
7056,10098
7057,10099
7058,10100
7059,10101
7060,10102
7061,10103
7062,10104
7063,10105
7064,10106
7065,10107
7066,10109
7067,10110
7068,10111
7069,10112
7070,10113
7071,10115
7072,10116
7073,10117
7074,10119
7075,10120
7076,10121
7077,10122
7078,10123
7079,10124
7080,10125
7081,10126
7082,10127
7083,10131
7084,10132
7085,10133
7086,10134
7087,10135
7088,10136
7089,10138
7090,10139
7091,10140
7092,10141
7093,10142
7094,10143
7095,10144
7096,10145
7097,10146
7098,10147
7099,10149
7100,10150
7101,10152
7102,10153
7103,10154
7104,10155
7105,10156
7106,10158
7107,10159
7108,10163
7109,10164
7110,10165
7111,10166
7112,10167
7113,10169
7114,10170
7115,10171
7116,10174
7117,10176
7118,10177
7119,10179
7120,10181
7121,10182
7122,10184
7123,10185
7124,10186
7125,10187
7126,10188
7127,10190
7128,10191
7129,10192
7130,10193
7131,10194
7132,10195
7133,10197
7134,10198
7135,10199
7136,10200
7137,10203
7138,10204
7139,10205
7140,10206
7141,10207
7142,10209
7143,10210
7144,10211
7145,10214
7146,10217
7147,10218
7148,10219
7149,10220
7150,10221
7151,10222
7152,10224
7153,10225
7154,10226
7155,10227
7156,10228
7157,10229
7158,10230
7159,10231
7160,10232
7161,10233
7162,10234
7163,10236
7164,10237
7165,10238
7166,10240
7167,10241
7168,10242
7169,10243
7170,10244
7171,10246
7172,10247
7173,10248
7174,10250
7175,10251
7176,10252
7177,10253
7178,10254
7179,10255
7180,10256
7181,10257
7182,10258
7183,10260
7184,10262
7185,10263
7186,10264
7187,10266
7188,10268
7189,10271
7190,10272
7191,10274
7192,10277
7193,10278
7194,10280
7195,10281
7196,10282
7197,10283
7198,10286
7199,10288
7200,10289
7201,10290
7202,10291
7203,10293
7204,10294
7205,10298
7206,10299
7207,10300
7208,10301
7209,10302
7210,10303
7211,10304
7212,10305
7213,10307
7214,10308
7215,10310
7216,10311
7217,10313
7218,10315
7219,10317
7220,10318
7221,10319
7222,10320
7223,10323
7224,10324
7225,10325
7226,10327
7227,10328
7228,10329
7229,10330
7230,10331
7231,10337
7232,10338
7233,10340
7234,10341
7235,10342
7236,10343
7237,10344
7238,10346
7239,10347
7240,10350
7241,10352
7242,10353
7243,10355
7244,10356
7245,10357
7246,10358
7247,10359
7248,10360
7249,10361
7250,10363
7251,10364
7252,10365
7253,10368
7254,10369
7255,10370
7256,10372
7257,10373
7258,10374
7259,10375
7260,10377
7261,10378
7262,10380
7263,10381
7264,10384
7265,10385
7266,10386
7267,10387
7268,10388
7269,10391
7270,10392
7271,10394
7272,10397
7273,10398
7274,10399
7275,10400
7276,10401
7277,10402
7278,10403
7279,10404
7280,10405
7281,10408
7282,10412
7283,10413
7284,10414
7285,10415
7286,10416
7287,10417
7288,10418
7289,10419
7290,10420
7291,10421
7292,10422
7293,10423
7294,10424
7295,10425
7296,10426
7297,10427
7298,10428
7299,10429
7300,10430
7301,10431
7302,10432
7303,10434
7304,10436
7305,10439
7306,10440
7307,10443
7308,10444
7309,10445
7310,10446
7311,10449
7312,10450
7313,10451
7314,10453
7315,10454
7316,10455
7317,10459
7318,10460
7319,10461
7320,10462
7321,10463
7322,10464
7323,10465
7324,10468
7325,10470
7326,10471
7327,10473
7328,10475
7329,10476
7330,10478
7331,10482
7332,10483
7333,10484
7334,10485
7335,10486
7336,10487
7337,10488
7338,10490
7339,10491
7340,10493
7341,10494
7342,10496
7343,10497
7344,10498
7345,10499
7346,10501
7347,10502
7348,10503
7349,10504
7350,10505
7351,10506
7352,10509
7353,10510
7354,10511
7355,10513
7356,10514
7357,10515
7358,10516
7359,10518
7360,10520
7361,10521
7362,10523
7363,10525
7364,10526
7365,10527
7366,10528
7367,10529
7368,10531
7369,10532
7370,10533
7371,10534
7372,10535
7373,10536
7374,10538
7375,10539
7376,10540
7377,10542
7378,10545
7379,10546
7380,10547
7381,10549
7382,10550
7383,10551
7384,10552
7385,10553
7386,10554
7387,10559
7388,10560
7389,10561
7390,10562
7391,10563
7392,10564
7393,10566
7394,10567
7395,10568
7396,10569
7397,10571
7398,10575
7399,10576
7400,10577
7401,10580
7402,10581
7403,10582
7404,10583
7405,10585
7406,10588
7407,10589
7408,10590
7409,10592
7410,10593
7411,10594
7412,10595
7413,10596
7414,10600
7415,10601
7416,10602
7417,10604
7418,10606
7419,10607
7420,10608
7421,10609
7422,10611
7423,10612
7424,10614
7425,10615
7426,10616
7427,10617
7428,10618
7429,10620
7430,10621
7431,10623
7432,10624
7433,10625
7434,10626
7435,10628
7436,10629
7437,10630
7438,10631
7439,10633
7440,10634
7441,10635
7442,10636
7443,10637
7444,10639
7445,10640
7446,10642
7447,10643
7448,10644
7449,10645
7450,10646
7451,10649
7452,10650
7453,10651
7454,10653
7455,10654
7456,10655
